代码,名称,现价,总股本,流通A股,第一流通股东,第一流通股东股本,百份比,股东性质
000973,佛塑科技,13.28,61255.486,51484.863,佛山富硕宏信投资有限公司,3941.39,6.434,境内法人股
000975,科学城,9.17,62292.57,62292.57,中国银泰投资有限公司,23654.7,37.974,境内法人股
000976,春晖股份,5.88,58664.28,40895.893,东海证券－交行－东风5号集合资产管理计划,362.09,0.617,境内法人股
000977,浪潮信息,20.1,21500.0,21500.0,浪潮集团有限公司,10387.9,48.316,国有股
000978,桂林旅游,11.06,36010.0,36010.0,桂林旅游发展总公司,8305.14,23.063,国有股
000979,中弘地产,7.42,101209.261,29599.264,交通银行股份有限公司上海浦东分行,1961.8,1.938,国有股
000980,金马股份,6.75,31700.0,31700.0,黄山金马集团有限公司,10556.6,33.302,境内法人股
000982,中银绒业,14.59,27800.0,24900.0,华润深国投信托有限公司-民森A号证券投资集合信托,388.768,1.398,境内法人股
000983,西山煤电,24.2,315120.0,147216.99,山西焦煤集团有限责任公司,3521.18,1.117,国有股
000985,大庆华科,14.74,12963.95,12963.95,中国石油大庆石油化工总厂,5100.0,39.34,国有股
000987,广州友谊,20.99,35895.811,35844.223,广州市人民政府国有资产监督管理委员会,18626.6,51.891,国有股
000988,华工科技,18.62,44555.832,40760.168,武汉华中科技大产业集团有限公司,16837.8,41.309,国有股
000989,九芝堂,11.48,29760.527,29760.527,长沙九芝堂(集团)有限公司,12009.1,40.352,境内法人股
000990,诚志股份,10.33,29703.241,27882.873,清华控股有限公司,10194.4,34.321,国有股
000993,闽东电力,9.22,37300.0,37300.0,宁德市国有资产投资经营有限公司,19847.0,53.209,国有股
000995,ST皇台,17.39,17740.8,17740.8,上海厚丰投资有限公司,3477.0,19.599,境内法人股
000996,中国中期,18.8,23000.0,23000.0,中期集团有限公司,5406.04,23.505,境内法人股
000997,新大陆,15.02,51026.667,45073.846,福建新大陆科技集团有限公司,18400.0,36.06,境内法人股
000998,隆平高科,26.0,27720.0,27719.866,长沙新大新威迈农业有限公司,4780.0,17.244,境内法人股
000999,华润三九,17.95,97890.0,35523.938,华润医药控股有限公司,62249.9,63.592,国有股
001696,宗申动力,7.19,102105.465,76662.603,西藏国龙实业有限公司,20738.5,20.311,境内法人股
001896,豫能控股,10.35,62334.693,42999.25,河南投资集团有限公司,33600.0,53.903,国有股
002001,新和成,29.45,72594.6,71314.767,新和成控股集团有限公司,40326.9,55.551,境内法人股
002002,ST琼花,7.19,16689.4,12290.758,江苏省国信资产管理集团有限公司,1448.34,8.678,国有股
002003,伟星股份,16.71,25898.801,22338.136,伟星集团有限公司,7386.34,28.52,境内法人股
002004,华邦制药,45.1,13200.0,10017.673,重庆汇邦旅业有限公司,2265.88,17.166,境内法人股
002005,德豪润达,16.3,48320.0,32217.603,珠海德豪电器有限公司,6667.84,13.799,境内法人股
002006,精功科技,57.41,15172.0,13254.046,精功集团有限公司,4544.0,31.556,境内法人股
002007,华兰生物,33.94,57620.48,57612.035,新乡市华兰生物技术有限公司,10272.4,17.828,境内法人股
002008,大族激光,12.48,104439.66,94613.906,深圳市大族实业有限公司,12546.1,18.019,境内法人股
002009,天奇股份,15.85,22101.082,16991.22,黄伟兴,1166.64,5.279,自然人股
002010,传化股份,9.94,48798.0,30045.309,太平人寿保险有限公司－分红－团险分红,560.0,2.295,境内法人股
002011,盾安环境,13.89,74472.746,74401.582,浙江盾安精工集团有限公司,18000.0,48.34,境内法人股
002012,凯恩股份,14.31,19478.93,19478.93,凯恩集团有限公司,4115.06,21.126,境内法人股
002013,中航精机,20.8,21719.88,16102.697,中国航空救生研究所,2034.13,12.175,国有股
002014,永新股份,15.79,18301.92,18116.404,黄山永佳(集团)有限公司,6146.51,33.584,境内法人股
002015,霞客环保,9.5,23994.241,20382.601,中信证券股份有限公司客户信用交易担保证券账户,840.882,3.505,境内法人股
002016,世荣兆业,8.12,46149.688,46149.011,中国建设银行－华夏红利混合型开放式证券投资基金,999.998,2.167,境内法人股
002017,东信和平,16.3,21841.875,21630.485,普天东方通信集团有限公司,5882.15,29.624,国有股
002018,华星化工,7.53,29385.72,26924.934,庆光梅,2020.77,6.877,自然人股
002019,鑫富药业,19.35,22042.0,14334.031,中国建设银行－华夏优势增长股票型证券投资基金,1048.58,4.757,境内法人股
002020,京新药业,19.25,10155.0,7675.889,吕岳英,985.811,9.708,自然人股
002021,中捷股份,6.87,43678.08,43678.08,中捷控股集团有限公司,8688.77,19.893,境内法人股
002022,科华生物,13.24,49227.75,43680.887,徐显德,3904.63,7.932,自然人股
002023,海特高新,16.96,29517.538,28216.985,李再春,8194.5,27.762,自然人股
002024,苏宁电器,12.81,699621.187,544208.851,苏宁电器集团有限公司,94209.4,13.466,境内法人股
002025,航天电器,12.23,33000.0,32977.5,贵州航天工业有限责任公司,13743.6,41.647,国有股
002026,山东威达,9.57,17550.0,11955.938,文登市昆嵛科技开发有限公司,1480.5,10.967,境内法人股
002027,七喜控股,6.11,30233.512,19255.135,易贤忠,3241.94,10.723,自然人股
002028,思源电气,13.69,43968.0,33193.083,李霞,3799.93,8.642,自然人股
002029,七匹狼,31.7,28290.0,28289.239,福建七匹狼集团有限公司,11517.2,40.711,境内法人股
002030,达安基因,10.22,34670.592,33209.526,广州中大控股有限公司,5538.43,19.169,国有股
002031,巨轮股份,7.75,39791.153,29171.678,揭阳市外轮模具研究开发有限公司,5663.49,21.35,境内法人股
002032,苏泊尔,22.72,57725.2,42774.802,SEBINTERNATIONALES.A.S,15190.2,26.315,境外法人股
002033,丽江旅游,20.14,15121.996,9346.198,云南联合外经股份有限公司,1984.61,17.061,境内法人股
002034,美欣达,21.89,8112.0,5906.793,单建明,2873.25,35.42,自然人股
002035,华帝股份,12.36,22330.308,22330.308,中山九洲实业有限公司,5644.98,25.28,境内法人股
002036,宜科科技,16.38,20224.89,19042.103,雅戈尔集团股份有限公司,6034.97,29.839,境内法人股
002037,久联发展,24.38,17303.0,17303.0,贵州久联企业集团有限责任公司,6191.28,35.782,国有股
002038,双鹭药业,37.75,38070.0,31252.387,新乡白鹭化纤集团有限责任公司,5638.75,22.289,国有股
002039,黔源电力,19.98,20359.911,12338.212,中国华电集团公司,1865.77,9.164,国有股
002040,南京港,8.27,24587.2,24587.2,南京港务管理局,15584.5,63.385,国有股
002041,登海种业,20.67,35200.0,32844.122,莱州市农业科学院,9318.51,52.946,境内法人股
002042,华孚色纺,24.46,27766.419,7442.088,中国民生银行股份有限公司－东方精选混合型开放式证券投资基金  ,418.303,1.507,境内法人股
002043,兔宝宝,9.71,18300.0,17667.264,德华集团控股股份有限公司,6499.58,35.517,境内法人股
002044,江苏三友,11.6,22425.0,16280.55,日本三轮株式会社,1879.0,11.563,境外法人股
002045,广州国光,7.44,41690.4,33983.752,PRDF NO.1 L.L.C,2760.0,9.93,境外法人股
002046,轴研科技,22.0,10809.0,6435.0,赵谦,191.0,1.767,自然人股
002047,成霖股份,5.01,45366.483,45366.483,GLOBE UNION INDUSTRIAL(BVI) CORP,16187.4,35.681,境外法人股
002048,宁波华翔,11.97,56714.0,49673.164,华翔集团股份有限公司,3578.49,6.31,境内法人股
002049,晶源电子,19.88,13500.0,9710.779,唐山晶源科技有限公司,1390.14,10.297,境内法人股
002050,三花股份,33.3,29736.867,6876.071,浙江中大集团股份有限公司,746.664,2.511,国有股
002051,中工国际,27.4,44070.0,37011.487,中国机械工业集团有限公司,17682.0,52.159,国有股
002052,同洲电子,10.88,34147.985,26041.994,袁明,2678.25,7.843,自然人股
002053,云南盐化,12.74,18585.11,18585.11,云南轻纺集团有限公司,8062.11,43.379,国有股
002054,德美化工,11.25,31758.563,23580.739,佛山市顺德区昌连荣投资有限公司,4229.15,13.688,境内法人股
002055,得润电子,20.09,20315.863,17071.785,深圳市宝安得胜电子器件有限公司,6988.58,34.4,境内法人股
002056,横店东磁,27.45,42590.0,41089.685,横店集团控股有限公司,23010.0,54.027,境内法人股
002057,中钢天源,19.3,8400.0,8400.0,中国中钢股份有限公司,2153.0,25.631,国有股
002058,威尔泰,10.62,12473.768,12261.638,上海紫江(集团)有限公司,1640.25,26.299,境内法人股
002059,云南旅游,11.42,21500.0,8056.0,云南世博广告有限公司,2021.75,9.404,国有股
002060,粤水电,12.68,33240.0,20587.875,广东省建筑科学研究院,407.16,1.225,国有股
002061,江山化工,13.41,13998.0,13998.0,浙江省铁路投资集团有限公司,5100.0,36.434,国有股
002062,宏润建设,11.1,45000.0,14757.206,泰康人寿保险股份有限公司－万能－个险万能,442.878,0.984,境内法人股
002063,远光软件,18.93,33737.579,28635.993,珠海市东区荣光科技有限公司,7033.19,27.071,境内法人股
002064,华峰氨纶,9.56,73840.0,65745.8,华峰集团有限公司,23868.0,32.324,境内法人股
002065,东华软件,23.7,44228.667,36759.933,北京东华诚信电脑科技发展有限公司,10191.8,23.044,境内法人股
002066,瑞泰科技,15.58,11550.0,11496.057,中国建筑材料科学研究总院,5378.8,46.57,国有股
002067,景兴纸业,7.45,39200.0,32903.75,朱在龙,2098.75,5.354,自然人股
002068,黑猫股份,14.93,29981.2,24990.933,景德镇市焦化工业集团有限责任公司,13999.4,46.694,国有股
002069,獐子岛,24.3,71111.219,64030.132,长海县獐子岛投资发展中心,21561.9,45.482,境内法人股
002070,众和股份,6.0,37589.24,17371.334,福建君合集团有限公司,2241.94,7.754,境内法人股
002071,江苏宏宝,12.88,18402.0,18016.128,江苏宏宝集团有限公司,7629.22,41.459,境内法人股
002072,ST德棉,10.37,17600.0,17600.0,山东德棉集团有限公司,9618.32,54.65,国有股
002073,软控股份,20.6,74236.5,59098.296,青岛高等学校技术装备服务总部,2165.02,2.916,国有股
002074,东源电器,10.46,25336.8,21519.69,孙益源,599.25,4.257,自然人股
002075,沙钢股份,8.73,157626.555,27720.0,郭照相,1415.45,0.898,自然人股
002076,雪莱特,9.66,18427.068,10531.028,柴国生,1566.82,8.503,自然人股
002077,大港股份,12.18,25200.0,24398.069,镇江新区大港开发总公司,12640.4,50.16,国有股
002078,太阳纸业,10.61,100481.039,32641.736,兖州市东方投资有限公司,1952.28,1.943,境内法人股
002079,苏州固锝,18.09,35880.0,35875.125,苏州通博电子器材有限公司,11253.7,40.774,境内法人股
002080,中材科技,15.1,40000.0,15698.64,南京彤天科技实业有限责任公司,1167.98,5.84,境内法人股
002081,金螳螂,40.2,47879.1,43929.562,苏州金螳螂企业（集团）有限公司,14579.4,30.45,境内法人股
002082,栋梁新材,13.98,23800.0,14946.44,陆志宝,1123.58,4.721,自然人股
002083,孚日股份,8.07,93848.298,43379.099,中国工商银行－易方达价值成长混合型证券投资基金,970.0,1.034,境内法人股
002084,海鸥卫浴,6.39,33558.332,33558.332,中馀投资有限公司,8064.92,28.839,境外法人股
002085,万丰奥威,13.95,28435.0,26187.904,万丰奥特控股集团有限公司,12823.1,45.096,境内法人股
002086,东方海洋,14.51,24385.0,23528.283,山东东方海洋集团有限公司,5700.0,23.375,境内法人股
002087,新野纺织,4.96,51975.84,33466.479,新野县供销合作社联合社,1076.6,2.071,境内法人股
002088,鲁阳股份,14.28,23397.869,19994.661,沂源县南麻镇集体资产经营管理中心,7727.36,33.026,国有股
002089,新海宜,13.35,35288.88,22367.826,张亦斌,1072.8,4.56,自然人股
002090,金智科技,10.43,20400.0,18094.365,南京金智创业投资有限公司,9725.94,47.676,境内法人股
002091,江苏国泰,18.86,36000.0,34653.858,江苏国泰国际集团有限公司,9890.0,32.967,国有股
002092,中泰化学,13.12,115434.0,113522.989,新疆维吾尔自治区国有资产监督管理委员会,12240.0,10.604,国有股
002093,国脉科技,13.27,43250.0,33466.44,林惠榕,11032.6,25.509,自然人股
002094,青岛金王,16.28,32191.662,32191.662,青岛金王国际运输有限公司,8699.9,27.025,境内法人股
002095,生意宝,15.19,16200.0,16060.195,杭州中达信息技术有限公司,6581.25,48.75,境内法人股
002096,南岭民爆,30.55,13220.01,13193.01,湖南省南岭化工厂,8985.01,67.965,国有股
002097,山河智能,13.79,42045.0,29534.45,天和时代企业管理有限公司,4271.73,10.16,境内法人股
002098,浔兴股份,14.22,15500.0,15500.0,福建浔兴集团有限公司,5552.75,35.824,境内法人股
002099,海翔药业,21.96,16050.0,11621.883,罗煜竑,990.0,6.168,自然人股
002100,天康生物,12.81,29475.797,26593.84,新疆天康控股（集团）有限公司,8669.7,38.237,国有股
002101,广东鸿图,17.18,16400.0,13400.0,高要鸿图工业有限公司,1664.93,20.304,国有股
002102,冠福家用,9.32,40926.0,16873.886,德化县国有资产投资经营公司,656.157,3.207,国有股
002103,广博股份,7.92,21843.1,16672.602,雅戈尔集团股份有限公司,3264.62,14.946,境内法人股
002104,恒宝股份,12.55,44064.0,29137.812,钱平,2676.0,6.073,自然人股
002105,信隆实业,7.4,26800.0,26800.0,利田发展有限公司,11238.0,41.933,境外法人股
002106,莱宝高科,30.25,60039.616,57460.557,中国机电出口产品投资有限公司,10282.0,23.975,国有股
002107,沃华医药,12.05,16398.0,7130.167,黄仙兰,257.901,1.573,自然人股
002108,沧州明珠,9.38,30165.48,29673.432,河北沧州东塑集团股份有限公司,6605.17,39.414,境内法人股
002109,兴化股份,9.54,35840.0,35839.9,陕西兴化集团有限责任公司,15660.0,43.694,国有股
002110,三钢闽光,10.24,53470.0,53470.0,福建省三钢（集团）有限责任公司,39500.0,73.873,国有股
002111,威海广泰,19.0,14742.581,4815.25,烟台国际机场集团航空食品有限公司,795.765,5.398,国有股
002112,三变科技,11.74,11200.0,10173.279,浙江三变集团有限公司,2551.28,22.779,国有股
002113,*ST天润,8.15,11840.0,11482.403,广东恒润华创实业发展有限公司,2540.0,21.453,境内法人股
002114,罗平锌电,13.85,18385.2,18385.2,罗平县锌电公司,10320.6,56.135,国有股
002115,三维通信,15.21,21456.0,16020.388,浙江三维股权投资管理有限公司,2545.2,11.862,境内法人股
002116,中国海诚,18.62,11400.0,4873.308,上海第一医药股份有限公司,653.846,5.736,国有股
002117,东港股份,18.69,12412.417,12412.417,香港喜多来集团有限公司,3782.74,30.475,境外法人股
002118,紫鑫药业,18.15,51299.138,41324.076,仲维光,1548.06,6.035,自然人股
002119,康强电子,10.18,19420.0,18512.843,宁波普利赛思电子有限公司,4066.44,20.939,境内法人股
002120,新海股份,10.16,15028.0,9447.179,宁波新海塑料实业有限公司,1502.31,9.997,境内法人股
002121,科陆电子,15.43,39669.0,22406.526,饶陆华,2788.1,10.543,自然人股
002122,天马股份,12.8,118800.0,100576.8,天马控股集团有限公司,50922.8,42.864,境内法人股
002123,荣信股份,22.78,50400.0,44866.76,深圳市深港产学研创业投资有限公司,5325.89,15.851,境内法人股
